gene_symbol,phenotype,mendelian_disease_group,ground_truth
TWIST1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
POLH,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DYNC2H1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ERCC1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
INPP5K,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GDF5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SNRPE,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
BBIP1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HCN1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ANO10,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
METTL23,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
COL4A4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SCARF2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
JUP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
COL11A1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SEPT9,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GFAP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CDK5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PEPD,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CLDN16,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PKHD1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CAT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RAB31,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
COLQ,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MYH11,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DCC,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CHD1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
KIF1A,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SCN4B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RBPJ,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CEP152,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ATXN7,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SUMO4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NPRL2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MYO5A,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
AVP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CCDC174,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TBL1XR1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ODC1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PCSK9,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LAMTOR2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TNNT3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLN,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NNT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HMGCL,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ZMPSTE24,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SBDS,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
IFNAR2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PEX12,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PRKG1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FIGLA,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TMEM70,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ATM,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PHKG2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CD151,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TAT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC26A8,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ETFDH,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LRRC6,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CNTN1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MYOZ2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SPINK1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PHOX2B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CTLA4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NLRP3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CLP1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ACAN,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FMN2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FASTKD2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ABCC6,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CASQ2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ABCG2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
P2RY12,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TPM3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ADAR,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GAMT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HNF1B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PER2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
IL7R,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NDUFS4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
OCA2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TFAP2A,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FANCC,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MRPS34,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
KMT2B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TNFSF11,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
EIF2B1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PIGL,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MYL2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NGF,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC30A2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RCBTB1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
EMG1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
EPHB4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ACTA2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ANKRD26,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SCNN1G,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MYO6,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RIMS1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SQSTM1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MCM9,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TFRC,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FOXC2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FZD4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CAPN5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DIAPH1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HK1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FCGR3B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLX4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CRLF1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LAMB3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TCAP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FAM111B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DDR2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SIM1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
BPGM,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
EPHX1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SAMD9,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC1A2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
BBS10,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TPO,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HFE2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NDUFS8,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ATP6V1A,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ARHGAP26,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HNRNPDL,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
HELLS,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SOX10,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LDLR,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TMPRSS15,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TAB2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
JAG1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CPOX,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ADA2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
VEGFC,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FOXL2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TMEM126B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NUP107,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CRTC1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CHRNA1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TFAM,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ADIPOQ,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TUBB1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SIX1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DCPS,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NSMF,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LRAT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ATP6V0A2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TXN2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
C5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
VRK1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
KRT8,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ASAH1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC12A3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PHIP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ARMC5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MIPEP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MPL,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RYR2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PRKCD,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TAP1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LMBR1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NDUFAF2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
OAZ3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC35A1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DDX11,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NDRG1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
C5AR2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GNPTAB,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SACS,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ZBTB18,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
XDH,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MFSD2A,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
MTAP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
XPA,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
BMPR1B,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TALDO1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
STAR,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PHKB,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ROM1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
COMP,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PGAM2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TNNT2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FBP1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CPO,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
LPAR6,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC16A1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RORC,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
BCKDHA,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NEFL,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TACR3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CAVIN1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ADAMTS13,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SYNGAP1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
TRPV3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NCF4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
EPHX2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC25A4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
FOXN1,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
NIN,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
CDC45,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLCO1B3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
SLC27A4,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
IARS,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PCNT,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
ERCC3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
APOA5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RPS24,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DMXL2,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RPL5,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GLI3,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
DHCR7,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
RFX6,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
PARN,PASS_Schizophrenia_Pardinas2018,Psychiatric_Disorder,0
GNB1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PARK7,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
MTHFR,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ATP13A2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PINK1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
MMACHC,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NFIA,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DNAJC6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DPYD,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GPR88,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
POGZ,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GATAD2B,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PKLR,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NTRK1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PPOX,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
XPR1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CFH,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ASPM,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CD55,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
KCNH1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
EGLN1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ZMYND11,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DHTKD1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
YME1L1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
WAC,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ANK3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
KIF11,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
LGI1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TWNK,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SHOC2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DRD4,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TH,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CDKN1C,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DENND5A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
KCNJ11,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ABCC8,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SLC6A2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SLC6A5,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
BDNF,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PAX6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
BSCL2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
AIP,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CLPB,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
MYO7A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
KMT2A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
HMBS,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
LRP6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GRIN2B,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GUCY2C,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SCN8A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
LRP1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GNS,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
IFNG,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
IGF1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PAH,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ATP2A2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ATXN2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ACADS,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PUS1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SPART,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
HTR2A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ITM2B,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SLITRK1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NALCN,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SLC7A7,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ATL1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ZFYVE26,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PSEN1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NPC2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TSHR,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ATXN3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DYNC1H1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NDN,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SNRPN,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
UBE3A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GABRB3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
HERC2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SLC12A6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SPRED1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GNB5,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SMAD6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CLN6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
HEXA,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SIN3A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
POLG,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CHD2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TSC2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GRIN2A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ERCC4,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CLN3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CORO1A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SRCAP,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CES1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DDX28,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
GCSH,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ANKRD11,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PAFAH1B1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TTC19,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
RAI1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NF1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ERBB2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
THRA,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
HCRT,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NAGLU,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SOST,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
MPP3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NAGS,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
MAPT,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PPM1D,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PRKAR1A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SGSH,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CSNK1D,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PIEZO2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NPC1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
SETBP1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NEDD4L,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CCBE1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
APC2,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TUBB4A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
PNPLA6,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
DNMT1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CACNA1A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CC2D1A,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
NOTCH3,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
C19orf12,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TYROBP,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
WDR62,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
TGFB1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
RPS19,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
ERF,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
CIC,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
XRCC1,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
APOE,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
FTL,PASS_Schizophrenia_Ruderfer2018,Psychiatric_Disorder,1
